Date,thermistorDepth,V1
2018-09-01,1.05,19.0933333333333
2018-09-02,0.05,19.199375
2018-09-02,0.3,19.1595833333333
2018-09-02,0.55,19.1175
2018-09-02,0.8,19.0954166666667
2018-09-02,1.05,19.0891666666667
2018-09-03,0.05,18.9960416666667
2018-09-03,0.3,18.9466666666667
2018-09-03,0.55,18.8633333333333
2018-09-03,0.8,18.783125
2018-09-03,1.05,18.7672916666667
2018-09-04,0.05,19.8691666666667
2018-09-04,0.3,19.865625
2018-09-04,0.55,19.8595833333333
2018-09-04,0.8,19.855625
2018-09-04,1.05,19.8022916666667
2018-09-05,0.05,18.6339583333333
2018-09-05,0.3,18.5395833333333
2018-09-05,0.55,18.4835416666667
2018-09-05,0.8,18.4502083333333
2018-09-05,1.05,18.5064583333333
2018-09-06,0.05,18.4858333333333
2018-09-06,0.3,18.3897916666667
2018-09-06,0.55,18.2197916666667
2018-09-06,0.8,18.085625
2018-09-06,1.05,18.0977083333333
2018-09-07,0.05,18.0308333333333
2018-09-07,0.3,18.0158333333333
2018-09-07,0.55,17.9914583333333
2018-09-07,0.8,17.9754166666667
2018-09-07,1.05,18.0289583333333
2018-09-08,0.05,17.89375
2018-09-08,0.3,17.8929166666667
2018-09-08,0.55,17.8885416666667
2018-09-08,0.8,17.8854166666667
2018-09-08,1.05,17.8747916666667
2018-09-09,0.05,17.255625
2018-09-09,0.3,17.2516666666667
2018-09-09,0.55,17.245
2018-09-09,0.8,17.24
2018-09-09,1.05,17.2354166666667
2018-09-10,0.05,18.0570833333333
2018-09-10,0.3,17.9566666666667
2018-09-10,0.55,17.75
2018-09-10,0.8,17.69625
2018-09-10,1.05,17.6814583333333
2018-09-11,0.05,19.2235416666667
2018-09-11,0.3,19.0045833333333
2018-09-11,0.55,18.7264583333333
2018-09-11,0.8,18.50875
2018-09-11,1.05,18.2985416666667
2018-09-12,0.05,18.5929166666667
2018-09-12,0.3,18.5927083333333
2018-09-12,0.55,18.589375
2018-09-12,0.8,18.5877083333333
2018-09-12,1.05,18.5883333333333
2018-09-13,0.05,17.7891666666667
2018-09-13,0.3,17.784375
2018-09-13,0.55,17.779375
2018-09-13,0.8,17.7733333333333
2018-09-13,1.05,17.7725
2018-09-14,0.05,17.5254166666667
2018-09-14,0.3,17.5235416666667
2018-09-14,0.55,17.5183333333333
2018-09-14,0.8,17.5145833333333
2018-09-14,1.05,17.5429166666667
2018-09-15,0.05,16.935
2018-09-15,0.3,16.9354166666667
2018-09-15,0.55,16.934375
2018-09-15,0.8,16.934375
2018-09-15,1.05,16.9533333333333
2018-09-16,0.05,18.1091666666667
2018-09-16,0.3,18.108125
2018-09-16,0.55,18.1052083333333
2018-09-16,0.8,18.10125
2018-09-16,1.05,18.0183333333333
2018-09-17,0.05,17.819375
2018-09-17,0.3,17.815
2018-09-17,0.55,17.808125
2018-09-17,0.8,17.8045833333333
2018-09-17,1.05,17.8491666666667
2018-09-18,0.05,16.5095833333333
2018-09-18,0.3,16.4891666666667
2018-09-18,0.55,16.46375
2018-09-18,0.8,16.451875
2018-09-18,1.05,16.4839583333333
2018-09-19,0.05,15.938125
2018-09-19,0.3,15.9291666666667
2018-09-19,0.55,15.9185416666667
2018-09-19,0.8,15.9139583333333
2018-09-19,1.05,16.005625
2018-09-20,0.05,14.489375
2018-09-20,0.3,14.4858333333333
2018-09-20,0.55,14.4839583333333
2018-09-20,0.8,14.494375
2018-09-20,1.05,14.6702083333333
2018-09-21,0.05,11.6275
2018-09-21,0.3,11.624375
2018-09-21,0.55,11.6227083333333
2018-09-21,0.8,11.6252083333333
2018-09-21,1.05,11.7564583333333
2018-09-22,0.05,11.8077083333333
2018-09-22,0.3,11.7852083333333
2018-09-22,0.55,11.7595833333333
2018-09-22,0.8,11.749375
2018-09-22,1.05,11.9158333333333
2018-09-23,0.05,11.543125
2018-09-23,0.3,11.5408333333333
2018-09-23,0.55,11.5377083333333
2018-09-23,0.8,11.536875
2018-09-23,1.05,11.6304166666667
2018-09-24,0.05,10.345625
2018-09-24,0.3,10.344375
2018-09-24,0.55,10.346875
2018-09-24,0.8,10.35
2018-09-24,1.05,10.5247916666667
2018-09-25,0.05,10.1572916666667
2018-09-25,0.3,10.1522916666667
2018-09-25,0.55,10.1485416666667
2018-09-25,0.8,10.1545833333333
2018-09-25,1.05,10.3841666666667
2018-09-26,0.05,9.80583333333333
2018-09-26,0.3,9.8025
2018-09-26,0.55,9.79791666666667
2018-09-26,0.8,9.8025
2018-09-26,1.05,10.0795833333333
2018-09-27,0.05,9.85458333333333
2018-09-27,0.3,9.85104166666667
2018-09-27,0.55,9.84770833333333
2018-09-27,0.8,9.855
2018-09-27,1.05,10.035
2018-09-28,0.05,9.08583333333333
2018-09-28,0.3,9.085
2018-09-28,0.55,9.08583333333333
2018-09-28,0.8,9.099375
2018-09-28,1.05,9.43770833333333
2018-09-29,0.05,8.16333333333333
2018-09-29,0.3,8.16166666666667
2018-09-29,0.55,8.16208333333333
2018-09-29,0.8,8.19583333333333
2018-09-29,1.05,8.53916666666667
2018-09-30,0.05,7.56354166666667
2018-09-30,0.3,7.56270833333333
2018-09-30,0.55,7.564375
2018-09-30,0.8,7.585
2018-09-30,1.05,7.86770833333333
2018-10-01,0.05,7.06604166666667
2018-10-01,0.3,7.06458333333333
2018-10-01,0.55,7.06645833333333
2018-10-01,0.8,7.075625
2018-10-01,1.05,7.273125
2018-10-02,0.05,7.76875
2018-10-02,0.3,7.75645833333333
2018-10-02,0.55,7.74375
2018-10-02,0.8,7.73770833333333
2018-10-02,1.05,7.80729166666667
2018-10-03,0.05,8.79583333333333
2018-10-03,0.3,8.79520833333333
2018-10-03,0.55,8.795625
2018-10-03,0.8,8.796875
2018-10-03,1.05,8.83125
2018-10-04,0.05,6.769375
2018-10-04,0.3,6.76770833333333
2018-10-04,0.55,6.769375
2018-10-04,0.8,6.78729166666667
2018-10-04,1.05,7.17333333333333
2018-10-05,0.05,4.95854166666667
